invoice_id,customer_id,subscription_id,invoice_date,amount_due,amount_paid,payment_status,payment_date
INV00746,CUS0037,SUB0047,2024-06-01,49,49,paid,2024-06-04
INV00747,CUS0037,SUB0047,2024-07-01,49,49,paid,2024-07-01
INV00748,CUS0037,SUB0047,2024-08-01,49,49,paid,2024-08-06
INV00749,CUS0037,SUB0047,2024-09-01,49,49,paid,2024-09-03
INV00750,CUS0037,SUB0047,2024-10-01,49,49,paid,2024-10-01
INV00751,CUS0037,SUB0047,2024-11-01,49,49,paid,2024-11-03
INV00752,CUS0037,SUB0047,2024-12-01,49,49,paid,2024-12-02
INV00753,CUS0038,SUB0048,2022-08-01,49,49,paid,2022-08-06
INV00754,CUS0038,SUB0048,2022-09-01,49,49,paid,2022-09-04
INV00755,CUS0038,SUB0048,2022-10-01,49,49,paid,2022-10-01
INV00756,CUS0038,SUB0048,2022-11-01,49,49,paid,2022-11-01
INV00757,CUS0038,SUB0048,2022-12-01,49,49,paid,2022-12-02
INV00758,CUS0038,SUB0048,2023-01-01,49,49,paid,2023-01-02
INV00759,CUS0038,SUB0048,2023-02-01,49,49,paid,2023-02-04
INV00760,CUS0038,SUB0048,2023-03-01,49,49,paid,2023-03-03
INV00761,CUS0038,SUB0048,2023-04-01,49,0,pending,
INV00762,CUS0038,SUB0048,2023-05-01,49,49,paid,2023-05-06
INV00763,CUS0038,SUB0048,2023-06-01,49,49,paid,2023-06-03
INV00764,CUS0038,SUB0048,2023-07-01,49,49,paid,2023-07-06
INV00765,CUS0038,SUB0048,2023-08-01,49,49,paid,2023-08-06
INV00766,CUS0038,SUB0048,2023-09-01,49,49,paid,2023-09-03
INV00767,CUS0038,SUB0048,2023-10-01,49,49,paid,2023-10-06
INV00768,CUS0038,SUB0048,2023-11-01,49,49,paid,2023-11-06
INV00769,CUS0038,SUB0048,2023-12-01,49,49,paid,2023-12-06
INV00770,CUS0038,SUB0048,2024-01-01,49,49,paid,2024-01-03
INV00771,CUS0038,SUB0048,2024-02-01,49,49,paid,2024-02-02
INV00772,CUS0038,SUB0048,2024-03-01,49,49,paid,2024-03-02
INV00773,CUS0038,SUB0048,2024-04-01,49,49,paid,2024-04-04
INV00774,CUS0038,SUB0048,2024-05-01,49,49,paid,2024-05-05
INV00775,CUS0038,SUB0048,2024-06-01,49,49,paid,2024-06-06
INV00776,CUS0038,SUB0048,2024-07-01,49,49,paid,2024-07-04
INV00777,CUS0038,SUB0048,2024-08-01,49,49,paid,2024-08-06
INV00778,CUS0038,SUB0048,2024-09-01,49,49,paid,2024-09-02
INV00779,CUS0038,SUB0048,2024-10-01,49,49,paid,2024-10-05
INV00780,CUS0038,SUB0048,2024-11-01,49,49,paid,2024-11-01
INV00781,CUS0038,SUB0048,2024-12-01,49,49,paid,2024-12-05
INV00782,CUS0039,SUB0049,2023-06-01,149,149,paid,2023-06-01
INV00783,CUS0039,SUB0049,2023-07-01,149,0,failed,
INV00784,CUS0039,SUB0049,2023-08-01,149,149,paid,2023-08-05
INV00785,CUS0039,SUB0049,2023-09-01,149,0,failed,
INV00786,CUS0039,SUB0049,2023-10-01,149,149,paid,2023-10-05
INV00787,CUS0039,SUB0049,2023-11-01,149,149,paid,2023-11-03
INV00788,CUS0039,SUB0049,2023-12-01,149,149,paid,2023-12-04
INV00789,CUS0039,SUB0049,2024-01-01,149,149,paid,2024-01-02
INV00790,CUS0039,SUB0049,2024-02-01,149,149,paid,2024-02-04
INV00791,CUS0039,SUB0049,2024-03-01,149,149,paid,2024-03-05
INV00792,CUS0039,SUB0049,2024-04-01,149,149,paid,2024-04-01
INV00793,CUS0039,SUB0049,2024-05-01,149,149,paid,2024-05-05
INV00794,CUS0039,SUB0049,2024-06-01,149,149,paid,2024-06-05
INV00795,CUS0039,SUB0049,2024-07-01,149,149,paid,2024-07-04
INV00796,CUS0039,SUB0049,2024-08-01,149,149,paid,2024-08-03
INV00797,CUS0039,SUB0049,2024-09-01,149,149,paid,2024-09-04
INV00798,CUS0039,SUB0049,2024-10-01,149,149,paid,2024-10-01
INV00799,CUS0039,SUB0049,2024-11-01,149,149,paid,2024-11-05
INV00800,CUS0039,SUB0049,2024-12-01,149,149,paid,2024-12-04
INV00801,CUS0040,SUB0050,2023-07-01,899,899,paid,2023-07-01
INV00802,CUS0040,SUB0050,2023-08-01,899,899,paid,2023-08-01
INV00803,CUS0040,SUB0050,2023-09-01,899,0,failed,
INV00804,CUS0040,SUB0050,2023-10-01,899,899,paid,2023-10-04
INV00805,CUS0040,SUB0050,2023-11-01,899,899,paid,2023-11-04
INV00806,CUS0040,SUB0050,2023-12-01,899,899,paid,2023-12-02
INV00807,CUS0040,SUB0050,2024-01-01,899,899,paid,2024-01-06
INV00808,CUS0040,SUB0050,2024-02-01,899,899,paid,2024-02-04
INV00809,CUS0040,SUB0050,2024-03-01,899,899,paid,2024-03-04
INV00810,CUS0040,SUB0050,2024-04-01,899,899,paid,2024-04-04
INV00811,CUS0040,SUB0050,2024-05-01,899,899,paid,2024-05-06
INV00812,CUS0040,SUB0050,2024-06-01,899,0,pending,
INV00813,CUS0040,SUB0050,2024-07-01,899,899,paid,2024-07-02
INV00814,CUS0040,SUB0050,2024-08-01,899,899,paid,2024-08-03
INV00815,CUS0040,SUB0050,2024-09-01,899,899,paid,2024-09-05
INV00816,CUS0040,SUB0050,2024-10-01,899,899,paid,2024-10-02
INV00817,CUS0040,SUB0050,2024-11-01,899,899,paid,2024-11-02
INV00818,CUS0040,SUB0050,2024-12-01,899,899,paid,2024-12-01
INV00819,CUS0041,SUB0051,2024-04-01,149,0,pending,
INV00820,CUS0041,SUB0051,2024-05-01,149,149,paid,2024-05-06
INV00821,CUS0041,SUB0051,2024-06-01,149,149,paid,2024-06-05
INV00822,CUS0041,SUB0051,2024-07-01,149,149,paid,2024-07-02
INV00823,CUS0041,SUB0051,2024-08-01,149,149,paid,2024-08-03
INV00824,CUS0041,SUB0051,2024-09-01,149,149,paid,2024-09-02
INV00825,CUS0041,SUB0051,2024-10-01,149,0,failed,
INV00826,CUS0041,SUB0051,2024-11-01,149,149,paid,2024-11-01
INV00827,CUS0042,SUB0052,2023-11-01,349,349,paid,2023-11-06
INV00828,CUS0042,SUB0052,2023-12-01,349,349,paid,2023-12-01
INV00829,CUS0042,SUB0052,2024-01-01,349,349,paid,2024-01-01
INV00830,CUS0042,SUB0052,2024-02-01,349,349,paid,2024-02-01
INV00831,CUS0042,SUB0052,2024-03-01,349,349,paid,2024-03-06
INV00832,CUS0042,SUB0053,2024-04-01,349,349,paid,2024-04-01
INV00833,CUS0042,SUB0053,2024-05-01,349,349,paid,2024-05-01
INV00834,CUS0042,SUB0053,2024-06-01,349,349,paid,2024-06-02
INV00835,CUS0042,SUB0053,2024-07-01,349,349,paid,2024-07-01
INV00836,CUS0042,SUB0053,2024-08-01,349,349,paid,2024-08-03
INV00837,CUS0042,SUB0053,2024-09-01,349,349,paid,2024-09-06
INV00838,CUS0042,SUB0053,2024-10-01,349,349,paid,2024-10-05
INV00839,CUS0042,SUB0053,2024-11-01,349,349,paid,2024-11-06
INV00840,CUS0042,SUB0053,2024-12-01,349,349,paid,2024-12-02
INV00841,CUS0043,SUB0054,2023-04-01,49,49,paid,2023-04-02
INV00842,CUS0043,SUB0054,2023-05-01,49,0,pending,
INV00843,CUS0043,SUB0054,2023-06-01,49,49,paid,2023-06-04
INV00844,CUS0043,SUB0054,2023-07-01,49,49,paid,2023-07-01
INV00845,CUS0043,SUB0054,2023-08-01,49,49,paid,2023-08-05
INV00846,CUS0043,SUB0054,2023-09-01,49,49,paid,2023-09-02
INV00847,CUS0043,SUB0054,2023-10-01,49,49,paid,2023-10-04
INV00848,CUS0043,SUB0054,2023-11-01,49,49,paid,2023-11-01
INV00849,CUS0043,SUB0054,2023-12-01,49,0,pending,
INV00850,CUS0043,SUB0054,2024-01-01,49,0,failed,
INV00851,CUS0043,SUB0054,2024-02-01,49,49,paid,2024-02-05
INV00852,CUS0043,SUB0054,2024-03-01,49,49,paid,2024-03-04
INV00853,CUS0043,SUB0054,2024-04-01,49,49,paid,2024-04-03
INV00854,CUS0043,SUB0054,2024-05-01,49,49,paid,2024-05-05
INV00855,CUS0043,SUB0054,2024-06-01,49,49,paid,2024-06-02
INV00856,CUS0043,SUB0054,2024-07-01,49,49,paid,2024-07-06
INV00857,CUS0043,SUB0054,2024-08-01,49,49,paid,2024-08-04
INV00858,CUS0043,SUB0054,2024-09-01,49,0,failed,
INV00859,CUS0043,SUB0054,2024-10-01,49,49,paid,2024-10-04
INV00860,CUS0043,SUB0054,2024-11-01,49,49,paid,2024-11-02
INV00861,CUS0043,SUB0054,2024-12-01,49,49,paid,2024-12-03
INV00862,CUS0044,SUB0055,2024-01-01,49,49,paid,2024-01-06
INV00863,CUS0044,SUB0055,2024-02-01,49,49,paid,2024-02-04
INV00864,CUS0044,SUB0055,2024-03-01,49,49,paid,2024-03-01
INV00865,CUS0044,SUB0055,2024-04-01,49,49,paid,2024-04-02
INV00866,CUS0044,SUB0055,2024-05-01,49,49,paid,2024-05-04
INV00867,CUS0044,SUB0055,2024-06-01,49,49,paid,2024-06-05
INV00868,CUS0044,SUB0055,2024-07-01,49,49,paid,2024-07-01
INV00869,CUS0044,SUB0055,2024-08-01,49,49,paid,2024-08-05
INV00870,CUS0044,SUB0055,2024-09-01,49,49,paid,2024-09-05
INV00871,CUS0044,SUB0055,2024-10-01,49,49,paid,2024-10-02
INV00872,CUS0044,SUB0055,2024-11-01,49,49,paid,2024-11-03
INV00873,CUS0044,SUB0055,2024-12-01,49,49,paid,2024-12-01
INV00874,CUS0045,SUB0056,2022-07-01,149,149,paid,2022-07-02
INV00875,CUS0045,SUB0056,2022-08-01,149,0,pending,
INV00876,CUS0045,SUB0056,2022-09-01,149,149,paid,2022-09-04
INV00877,CUS0045,SUB0056,2022-10-01,149,0,failed,
INV00878,CUS0045,SUB0056,2022-11-01,149,149,paid,2022-11-06
INV00879,CUS0045,SUB0057,2022-11-01,349,349,paid,2022-11-02
INV00880,CUS0045,SUB0057,2022-12-01,349,349,paid,2022-12-03
INV00881,CUS0045,SUB0057,2023-01-01,349,349,paid,2023-01-05
INV00882,CUS0045,SUB0057,2023-02-01,349,349,paid,2023-02-03
INV00883,CUS0045,SUB0057,2023-03-01,349,349,paid,2023-03-05
INV00884,CUS0045,SUB0057,2023-04-01,349,349,paid,2023-04-04
INV00885,CUS0045,SUB0057,2023-05-01,349,349,paid,2023-05-06
INV00886,CUS0045,SUB0057,2023-06-01,349,349,paid,2023-06-03
INV00887,CUS0045,SUB0057,2023-07-01,349,0,failed,
INV00888,CUS0045,SUB0057,2023-08-01,349,349,paid,2023-08-04
INV00889,CUS0045,SUB0057,2023-09-01,349,349,paid,2023-09-02
INV00890,CUS0045,SUB0057,2023-10-01,349,349,paid,2023-10-01
INV00891,CUS0045,SUB0057,2023-11-01,349,349,paid,2023-11-05
INV00892,CUS0045,SUB0057,2023-12-01,349,349,paid,2023-12-04
INV00893,CUS0045,SUB0057,2024-01-01,349,349,paid,2024-01-02
INV00894,CUS0045,SUB0057,2024-02-01,349,349,paid,2024-02-04
INV00895,CUS0045,SUB0057,2024-03-01,349,349,paid,2024-03-02
INV00896,CUS0045,SUB0057,2024-04-01,349,349,paid,2024-04-06
INV00897,CUS0045,SUB0057,2024-05-01,349,0,failed,
INV00898,CUS0045,SUB0057,2024-06-01,349,349,paid,2024-06-04
INV00899,CUS0045,SUB0057,2024-07-01,349,0,pending,
INV00900,CUS0045,SUB0057,2024-08-01,349,349,paid,2024-08-04
INV00901,CUS0045,SUB0057,2024-09-01,349,349,paid,2024-09-06
INV00902,CUS0045,SUB0057,2024-10-01,349,349,paid,2024-10-02
INV00903,CUS0045,SUB0057,2024-11-01,349,349,paid,2024-11-05
INV00904,CUS0045,SUB0057,2024-12-01,349,349,paid,2024-12-05
INV00905,CUS0046,SUB0058,2022-10-01,149,0,pending,
INV00906,CUS0046,SUB0058,2022-11-01,149,0,pending,
INV00907,CUS0046,SUB0058,2022-12-01,149,149,paid,2022-12-01
INV00908,CUS0046,SUB0058,2023-01-01,149,0,failed,
INV00909,CUS0046,SUB0058,2023-02-01,149,149,paid,2023-02-01
INV00910,CUS0046,SUB0058,2023-03-01,149,149,paid,2023-03-06
INV00911,CUS0046,SUB0058,2023-04-01,149,149,paid,2023-04-06
INV00912,CUS0046,SUB0058,2023-05-01,149,149,paid,2023-05-02
INV00913,CUS0046,SUB0058,2023-06-01,149,149,paid,2023-06-03
INV00914,CUS0046,SUB0058,2023-07-01,149,149,paid,2023-07-06
INV00915,CUS0046,SUB0058,2023-08-01,149,149,paid,2023-08-05
INV00916,CUS0046,SUB0058,2023-09-01,149,0,failed,
INV00917,CUS0046,SUB0058,2023-10-01,149,149,paid,2023-10-01
INV00918,CUS0046,SUB0058,2023-11-01,149,149,paid,2023-11-05
INV00919,CUS0046,SUB0058,2023-12-01,149,149,paid,2023-12-01
INV00920,CUS0046,SUB0058,2024-01-01,149,149,paid,2024-01-03
INV00921,CUS0046,SUB0058,2024-02-01,149,149,paid,2024-02-03
INV00922,CUS0046,SUB0058,2024-03-01,149,149,paid,2024-03-06
INV00923,CUS0046,SUB0058,2024-04-01,149,149,paid,2024-04-02
INV00924,CUS0046,SUB0058,2024-05-01,149,149,paid,2024-05-01
INV00925,CUS0046,SUB0058,2024-06-01,149,149,paid,2024-06-02
INV00926,CUS0046,SUB0058,2024-07-01,149,149,paid,2024-07-05
INV00927,CUS0046,SUB0058,2024-08-01,149,149,paid,2024-08-03
INV00928,CUS0046,SUB0058,2024-09-01,149,149,paid,2024-09-04
INV00929,CUS0046,SUB0058,2024-10-01,149,149,paid,2024-10-04
INV00930,CUS0046,SUB0058,2024-11-01,149,149,paid,2024-11-02
INV00931,CUS0046,SUB0058,2024-12-01,149,0,pending,
INV00932,CUS0047,SUB0059,2024-04-01,49,49,paid,2024-04-06
INV00933,CUS0047,SUB0059,2024-05-01,49,49,paid,2024-05-01
INV00934,CUS0047,SUB0059,2024-06-01,49,49,paid,2024-06-06
INV00935,CUS0047,SUB0059,2024-07-01,49,49,paid,2024-07-01
INV00936,CUS0047,SUB0059,2024-08-01,49,49,paid,2024-08-04
INV00937,CUS0047,SUB0059,2024-09-01,49,49,paid,2024-09-01
INV00938,CUS0047,SUB0059,2024-10-01,49,49,paid,2024-10-06
INV00939,CUS0047,SUB0059,2024-11-01,49,49,paid,2024-11-04
INV00940,CUS0047,SUB0059,2024-12-01,49,49,paid,2024-12-06
INV00941,CUS0048,SUB0060,2022-04-01,149,149,paid,2022-04-05
INV00942,CUS0048,SUB0060,2022-05-01,149,0,pending,
INV00943,CUS0048,SUB0060,2022-06-01,149,0,pending,
INV00944,CUS0048,SUB0060,2022-07-01,149,149,paid,2022-07-01
INV00945,CUS0048,SUB0060,2022-08-01,149,149,paid,2022-08-06
INV00946,CUS0048,SUB0060,2022-09-01,149,149,paid,2022-09-04
INV00947,CUS0049,SUB0061,2023-05-01,349,349,paid,2023-05-01
INV00948,CUS0049,SUB0061,2023-06-01,349,349,paid,2023-06-03
INV00949,CUS0049,SUB0061,2023-07-01,349,349,paid,2023-07-05
INV00950,CUS0049,SUB0061,2023-08-01,349,349,paid,2023-08-02
INV00951,CUS0049,SUB0061,2023-09-01,349,0,failed,
INV00952,CUS0049,SUB0061,2023-10-01,349,349,paid,2023-10-02
INV00953,CUS0049,SUB0061,2023-11-01,349,349,paid,2023-11-06
INV00954,CUS0049,SUB0061,2023-12-01,349,349,paid,2023-12-01
INV00955,CUS0049,SUB0061,2024-01-01,349,349,paid,2024-01-05
INV00956,CUS0049,SUB0061,2024-02-01,349,349,paid,2024-02-04
INV00957,CUS0049,SUB0061,2024-03-01,349,349,paid,2024-03-05
INV00958,CUS0049,SUB0061,2024-04-01,349,349,paid,2024-04-06
INV00959,CUS0049,SUB0061,2024-05-01,349,349,paid,2024-05-06
INV00960,CUS0049,SUB0061,2024-06-01,349,349,paid,2024-06-05
INV00961,CUS0049,SUB0061,2024-07-01,349,349,paid,2024-07-03
INV00962,CUS0049,SUB0061,2024-08-01,349,349,paid,2024-08-04
INV00963,CUS0049,SUB0061,2024-09-01,349,349,paid,2024-09-01
INV00964,CUS0049,SUB0061,2024-10-01,349,349,paid,2024-10-05
INV00965,CUS0050,SUB0062,2023-01-01,349,0,pending,
INV00966,CUS0050,SUB0062,2023-02-01,349,349,paid,2023-02-03
INV00967,CUS0050,SUB0062,2023-03-01,349,349,paid,2023-03-03
INV00968,CUS0050,SUB0063,2023-04-01,349,349,paid,2023-04-04
INV00969,CUS0050,SUB0063,2023-05-01,349,349,paid,2023-05-03
INV00970,CUS0050,SUB0063,2023-06-01,349,349,paid,2023-06-04
INV00971,CUS0050,SUB0063,2023-07-01,349,349,paid,2023-07-06
INV00972,CUS0050,SUB0063,2023-08-01,349,349,paid,2023-08-04
INV00973,CUS0050,SUB0063,2023-09-01,349,349,paid,2023-09-05
INV00974,CUS0050,SUB0063,2023-10-01,349,349,paid,2023-10-02
INV00975,CUS0050,SUB0063,2023-11-01,349,349,paid,2023-11-01
INV00976,CUS0050,SUB0063,2023-12-01,349,349,paid,2023-12-04
INV00977,CUS0050,SUB0063,2024-01-01,349,349,paid,2024-01-06
INV00978,CUS0050,SUB0063,2024-02-01,349,349,paid,2024-02-04
INV00979,CUS0050,SUB0063,2024-03-01,349,349,paid,2024-03-01
INV00980,CUS0050,SUB0063,2024-04-01,349,349,paid,2024-04-03
INV00981,CUS0050,SUB0063,2024-05-01,349,349,paid,2024-05-03
INV00982,CUS0050,SUB0063,2024-06-01,349,349,paid,2024-06-01
INV00983,CUS0050,SUB0063,2024-07-01,349,349,paid,2024-07-04
INV00984,CUS0050,SUB0063,2024-08-01,349,349,paid,2024-08-05
INV00985,CUS0050,SUB0063,2024-09-01,349,349,paid,2024-09-01
INV00986,CUS0050,SUB0063,2024-10-01,349,349,paid,2024-10-05
INV00987,CUS0050,SUB0063,2024-11-01,349,349,paid,2024-11-05
INV00988,CUS0050,SUB0063,2024-12-01,349,349,paid,2024-12-04
INV00989,CUS0051,SUB0064,2022-10-01,899,899,paid,2022-10-04
INV00990,CUS0051,SUB0064,2022-11-01,899,899,paid,2022-11-01
INV00991,CUS0051,SUB0064,2022-12-01,899,899,paid,2022-12-05
INV00992,CUS0051,SUB0064,2023-01-01,899,0,failed,
INV00993,CUS0051,SUB0064,2023-02-01,899,0,pending,
INV00994,CUS0051,SUB0064,2023-03-01,899,899,paid,2023-03-02
INV00995,CUS0051,SUB0064,2023-04-01,899,899,paid,2023-04-02
INV00996,CUS0051,SUB0064,2023-05-01,899,899,paid,2023-05-03
INV00997,CUS0051,SUB0064,2023-06-01,899,899,paid,2023-06-02
INV00998,CUS0051,SUB0064,2023-07-01,899,899,paid,2023-07-04
INV00999,CUS0051,SUB0064,2023-08-01,899,899,paid,2023-08-03
INV01000,CUS0051,SUB0064,2023-09-01,899,899,paid,2023-09-01
INV01001,CUS0051,SUB0064,2023-10-01,899,899,paid,2023-10-02
INV01002,CUS0051,SUB0064,2023-11-01,899,899,paid,2023-11-04
INV01003,CUS0051,SUB0064,2023-12-01,899,899,paid,2023-12-02
INV01004,CUS0051,SUB0064,2024-01-01,899,899,paid,2024-01-02
INV01005,CUS0051,SUB0064,2024-02-01,899,899,paid,2024-02-04
INV01006,CUS0052,SUB0065,2022-10-01,49,49,paid,2022-10-05
INV01007,CUS0052,SUB0065,2022-11-01,49,49,paid,2022-11-03
INV01008,CUS0052,SUB0065,2022-12-01,49,49,paid,2022-12-04
INV01009,CUS0052,SUB0065,2023-01-01,49,49,paid,2023-01-06
INV01010,CUS0052,SUB0065,2023-02-01,49,0,pending,
INV01011,CUS0052,SUB0065,2023-03-01,49,49,paid,2023-03-03
INV01012,CUS0052,SUB0065,2023-04-01,49,49,paid,2023-04-06
INV01013,CUS0052,SUB0065,2023-05-01,49,49,paid,2023-05-03
INV01014,CUS0052,SUB0065,2023-06-01,49,49,paid,2023-06-04
INV01015,CUS0052,SUB0065,2023-07-01,49,0,pending,
INV01016,CUS0052,SUB0065,2023-08-01,49,49,paid,2023-08-06
INV01017,CUS0052,SUB0065,2023-09-01,49,49,paid,2023-09-05
INV01018,CUS0052,SUB0065,2023-10-01,49,49,paid,2023-10-03
INV01019,CUS0052,SUB0065,2023-11-01,49,49,paid,2023-11-04
INV01020,CUS0052,SUB0065,2023-12-01,49,49,paid,2023-12-05
INV01021,CUS0052,SUB0065,2024-01-01,49,49,paid,2024-01-05
INV01022,CUS0052,SUB0065,2024-02-01,49,49,paid,2024-02-05
INV01023,CUS0052,SUB0065,2024-03-01,49,49,paid,2024-03-06
INV01024,CUS0052,SUB0065,2024-04-01,49,49,paid,2024-04-06
INV01025,CUS0052,SUB0065,2024-05-01,49,49,paid,2024-05-03
INV01026,CUS0052,SUB0065,2024-06-01,49,49,paid,2024-06-01
INV01027,CUS0052,SUB0065,2024-07-01,49,49,paid,2024-07-04
INV01028,CUS0052,SUB0065,2024-08-01,49,49,paid,2024-08-02
INV01029,CUS0052,SUB0065,2024-09-01,49,49,paid,2024-09-02
INV01030,CUS0052,SUB0065,2024-10-01,49,49,paid,2024-10-02
INV01031,CUS0052,SUB0065,2024-11-01,49,49,paid,2024-11-04
INV01032,CUS0052,SUB0065,2024-12-01,49,49,paid,2024-12-05
INV01033,CUS0053,SUB0066,2024-02-01,49,49,paid,2024-02-04
INV01034,CUS0053,SUB0066,2024-03-01,49,49,paid,2024-03-06
INV01035,CUS0053,SUB0066,2024-04-01,49,49,paid,2024-04-01
INV01036,CUS0053,SUB0066,2024-05-01,49,49,paid,2024-05-03
INV01037,CUS0053,SUB0066,2024-06-01,49,49,paid,2024-06-05
INV01038,CUS0053,SUB0066,2024-07-01,49,49,paid,2024-07-01
INV01039,CUS0053,SUB0066,2024-08-01,49,49,paid,2024-08-02
INV01040,CUS0053,SUB0066,2024-09-01,49,49,paid,2024-09-03
INV01041,CUS0053,SUB0066,2024-10-01,49,49,paid,2024-10-05
INV01042,CUS0053,SUB0066,2024-11-01,49,49,paid,2024-11-06
INV01043,CUS0053,SUB0066,2024-12-01,49,49,paid,2024-12-04
INV01044,CUS0054,SUB0067,2023-05-01,49,0,pending,
INV01045,CUS0054,SUB0067,2023-06-01,49,49,paid,2023-06-04
INV01046,CUS0054,SUB0067,2023-07-01,49,49,paid,2023-07-01
INV01047,CUS0054,SUB0067,2023-08-01,49,49,paid,2023-08-05
INV01048,CUS0054,SUB0067,2023-09-01,49,49,paid,2023-09-05
INV01049,CUS0054,SUB0067,2023-10-01,49,49,paid,2023-10-05
INV01050,CUS0054,SUB0067,2023-11-01,49,49,paid,2023-11-03
INV01051,CUS0054,SUB0068,2023-11-01,149,149,paid,2023-11-06
INV01052,CUS0054,SUB0068,2023-12-01,149,149,paid,2023-12-05
INV01053,CUS0054,SUB0068,2024-01-01,149,149,paid,2024-01-01
INV01054,CUS0054,SUB0068,2024-02-01,149,149,paid,2024-02-03
INV01055,CUS0054,SUB0068,2024-03-01,149,149,paid,2024-03-01
INV01056,CUS0054,SUB0068,2024-04-01,149,149,paid,2024-04-06
INV01057,CUS0054,SUB0068,2024-05-01,149,149,paid,2024-05-03
INV01058,CUS0054,SUB0068,2024-06-01,149,149,paid,2024-06-02
INV01059,CUS0054,SUB0068,2024-07-01,149,149,paid,2024-07-03
INV01060,CUS0054,SUB0068,2024-08-01,149,149,paid,2024-08-04
INV01061,CUS0054,SUB0068,2024-09-01,149,149,paid,2024-09-04
INV01062,CUS0054,SUB0068,2024-10-01,149,149,paid,2024-10-03
INV01063,CUS0054,SUB0068,2024-11-01,149,149,paid,2024-11-06
INV01064,CUS0054,SUB0068,2024-12-01,149,149,paid,2024-12-03
INV01065,CUS0055,SUB0069,2024-05-01,49,49,paid,2024-05-06
INV01066,CUS0055,SUB0069,2024-06-01,49,49,paid,2024-06-06
INV01067,CUS0055,SUB0069,2024-07-01,49,49,paid,2024-07-02
INV01068,CUS0055,SUB0069,2024-08-01,49,49,paid,2024-08-03
INV01069,CUS0055,SUB0069,2024-09-01,49,49,paid,2024-09-04
INV01070,CUS0055,SUB0069,2024-10-01,49,49,paid,2024-10-04
INV01071,CUS0055,SUB0070,2024-10-01,149,149,paid,2024-10-02
INV01072,CUS0055,SUB0070,2024-11-01,149,149,paid,2024-11-04
INV01073,CUS0055,SUB0070,2024-12-01,149,149,paid,2024-12-06
INV01074,CUS0056,SUB0071,2023-11-01,349,349,paid,2023-11-02
INV01075,CUS0056,SUB0071,2023-12-01,349,349,paid,2023-12-04
INV01076,CUS0056,SUB0071,2024-01-01,349,349,paid,2024-01-06
INV01077,CUS0056,SUB0071,2024-02-01,349,349,paid,2024-02-03
INV01078,CUS0057,SUB0072,2023-08-01,49,49,paid,2023-08-01
INV01079,CUS0057,SUB0072,2023-09-01,49,49,paid,2023-09-05
INV01080,CUS0057,SUB0072,2023-10-01,49,49,paid,2023-10-03
INV01081,CUS0057,SUB0072,2023-11-01,49,49,paid,2023-11-01
INV01082,CUS0057,SUB0072,2023-12-01,49,49,paid,2023-12-04
INV01083,CUS0057,SUB0072,2024-01-01,49,49,paid,2024-01-06
INV01084,CUS0057,SUB0072,2024-02-01,49,49,paid,2024-02-04
INV01085,CUS0057,SUB0072,2024-03-01,49,49,paid,2024-03-05
INV01086,CUS0057,SUB0072,2024-04-01,49,49,paid,2024-04-03
INV01087,CUS0057,SUB0072,2024-05-01,49,49,paid,2024-05-05
INV01088,CUS0057,SUB0072,2024-06-01,49,49,paid,2024-06-06
INV01089,CUS0057,SUB0072,2024-07-01,49,49,paid,2024-07-03
INV01090,CUS0057,SUB0072,2024-08-01,49,0,failed,
INV01091,CUS0057,SUB0072,2024-09-01,49,49,paid,2024-09-06
INV01092,CUS0057,SUB0072,2024-10-01,49,49,paid,2024-10-01
INV01093,CUS0057,SUB0072,2024-11-01,49,49,paid,2024-11-01
INV01094,CUS0057,SUB0072,2024-12-01,49,49,paid,2024-12-06
INV01095,CUS0058,SUB0073,2022-09-01,349,349,paid,2022-09-04
INV01096,CUS0058,SUB0073,2022-10-01,349,349,paid,2022-10-02
INV01097,CUS0058,SUB0073,2022-11-01,349,349,paid,2022-11-04
INV01098,CUS0058,SUB0073,2022-12-01,349,349,paid,2022-12-06
INV01099,CUS0058,SUB0074,2022-12-01,899,899,paid,2022-12-06
INV01100,CUS0058,SUB0074,2023-01-01,899,0,failed,
INV01101,CUS0058,SUB0074,2023-02-01,899,899,paid,2023-02-02
INV01102,CUS0058,SUB0074,2023-03-01,899,899,paid,2023-03-02
INV01103,CUS0058,SUB0074,2023-04-01,899,899,paid,2023-04-04
INV01104,CUS0058,SUB0074,2023-05-01,899,899,paid,2023-05-03
INV01105,CUS0058,SUB0074,2023-06-01,899,0,pending,
INV01106,CUS0058,SUB0074,2023-07-01,899,899,paid,2023-07-02
INV01107,CUS0058,SUB0074,2023-08-01,899,899,paid,2023-08-05
INV01108,CUS0058,SUB0074,2023-09-01,899,899,paid,2023-09-04
INV01109,CUS0058,SUB0074,2023-10-01,899,899,paid,2023-10-04
INV01110,CUS0058,SUB0074,2023-11-01,899,899,paid,2023-11-04
INV01111,CUS0058,SUB0074,2023-12-01,899,899,paid,2023-12-01
INV01112,CUS0058,SUB0074,2024-01-01,899,899,paid,2024-01-02
INV01113,CUS0058,SUB0074,2024-02-01,899,899,paid,2024-02-03
INV01114,CUS0058,SUB0074,2024-03-01,899,899,paid,2024-03-03
INV01115,CUS0058,SUB0074,2024-04-01,899,899,paid,2024-04-04
INV01116,CUS0058,SUB0074,2024-05-01,899,899,paid,2024-05-04
INV01117,CUS0058,SUB0074,2024-06-01,899,899,paid,2024-06-01
